osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/3663315610,https://www.openstreetmap.org/node/3663315610,Løvøya Camping & Båthavn,59.4467110,10.4393070,camp_site,,,647.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/3663315610.
node/12178641969,https://www.openstreetmap.org/node/12178641969,,59.7438924,10.2358696,,shelter,,657.8,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/12178641969.
node/14079742201,https://www.openstreetmap.org/node/14079742201,,59.9337500,10.5752016,guest_house,,,673.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/14079742201.
node/9833704334,https://www.openstreetmap.org/node/9833704334,Langgrunn,59.3891406,10.4767175,chalet,,,680.9,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/9833704334.
node/3276685512,https://www.openstreetmap.org/node/3276685512,,59.7532802,10.2049455,picnic_site,,,684.0,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/3276685512.
node/8423159660,https://www.openstreetmap.org/node/8423159660,,59.7401918,10.2157253,picnic_site,,,693.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/8423159660.
node/2160118424,https://www.openstreetmap.org/node/2160118424,Høvik overnatting B&B,59.7359116,10.1877881,guest_house,,,695.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/2160118424.
way/815934041,https://www.openstreetmap.org/way/815934041,,59.7568999,10.2120554,,shelter,yes,700.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815934041.
way/815751493,https://www.openstreetmap.org/way/815751493,,59.7870574,10.2423604,,shelter,yes,711.5,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815751493.
way/815751491,https://www.openstreetmap.org/way/815751491,,59.7871808,10.2419489,,shelter,yes,726.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815751491.
node/6812447364,https://www.openstreetmap.org/node/6812447364,Emma Gjestehus,59.8946646,10.4917449,guest_house,,,735.1,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/6812447364.
node/8255244982,https://www.openstreetmap.org/node/8255244982,Origo Leilighetshotell,59.7471170,10.1921560,hotel,,,744.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/8255244982.
way/815960028,https://www.openstreetmap.org/way/815960028,,59.7562270,10.2112789,,shelter,yes,755.4,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815960028.
way/918729760,https://www.openstreetmap.org/way/918729760,,59.7244573,10.2192044,,shelter,yes,758.5,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/918729760.
way/101744047,https://www.openstreetmap.org/way/101744047,Thon Hotel Oslofjord,59.8858469,10.5191370,hotel,,hotel,768.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/101744047.
way/903105325,https://www.openstreetmap.org/way/903105325,,59.4229138,10.3650649,,shelter,yes,786.9,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/903105325.
node/1702633683,https://www.openstreetmap.org/node/1702633683,,59.7604761,10.2097462,,shelter,,836.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/1702633683.
way/892069515,https://www.openstreetmap.org/way/892069515,,59.8548928,10.4358236,,shelter,yes,843.0,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/892069515.
node/3037457778,https://www.openstreetmap.org/node/3037457778,Active Hotel,59.2650080,10.3910200,hotel,,,875.1,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/3037457778.
node/10291010692,https://www.openstreetmap.org/node/10291010692,Skogselskapet,59.7162742,10.1692428,,shelter,,891.0,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/10291010692.
way/133632339,https://www.openstreetmap.org/way/133632339,,59.7632408,10.2899214,,shelter,roof,935.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/133632339.
node/13285793484,https://www.openstreetmap.org/node/13285793484,,59.7632965,10.2901188,,shelter,,948.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/13285793484.
way/133632336,https://www.openstreetmap.org/way/133632336,,59.7634326,10.2900293,,shelter,roof,948.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/133632336.
node/11771464579,https://www.openstreetmap.org/node/11771464579,,59.8364006,10.3995932,,shelter,,981.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/11771464579.
node/6812447360,https://www.openstreetmap.org/node/6812447360,Sem Gjestegård,59.8558017,10.4333103,guest_house,,,997.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/6812447360.
