osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
way/1343705143,https://www.openstreetmap.org/way/1343705143,,59.9427087,10.6202390,,shelter,yes,1332.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1343705143.
node/9753009736,https://www.openstreetmap.org/node/9753009736,,59.9234767,10.7945193,picnic_site,,,1332.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9753009736.
way/880532941,https://www.openstreetmap.org/way/880532941,,59.9357564,10.7366800,,shelter,yes,1346.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/880532941.
node/392058686,https://www.openstreetmap.org/node/392058686,Thon Hotel Vika Atrium,59.9111600,10.7241130,hotel,,,1347.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/392058686.
way/880532959,https://www.openstreetmap.org/way/880532959,,59.9361745,10.7347730,,shelter,,1361.4,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/880532959.
way/28450193,https://www.openstreetmap.org/way/28450193,,59.8946617,10.7845301,,shelter,school,1368.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/28450193.
node/2785921067,https://www.openstreetmap.org/node/2785921067,K7 Hotel Oslo,59.9099470,10.7414060,hotel,,,1372.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/2785921067.
node/9801834618,https://www.openstreetmap.org/node/9801834618,,59.9307318,10.7770270,picnic_site,,,1382.4,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9801834618.
node/9801834619,https://www.openstreetmap.org/node/9801834619,,59.9307509,10.7770613,picnic_site,,,1385.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9801834619.
node/2260265812,https://www.openstreetmap.org/node/2260265812,,59.9154226,10.5960497,picnic_site,,,1398.9,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/2260265812.
node/311268459,https://www.openstreetmap.org/node/311268459,Att Kvadraturen,59.9094670,10.7408580,hotel,,,1406.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/311268459.
node/3748046384,https://www.openstreetmap.org/node/3748046384,,59.9076340,10.8045949,picnic_site,,,1410.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/3748046384.
node/11917553444,https://www.openstreetmap.org/node/11917553444,,59.9102840,10.7289657,,shelter,,1418.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/11917553444.
