osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/3280138741,https://www.openstreetmap.org/node/3280138741,,61.9730648,11.0437114,,shelter,,590.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/3280138741.
way/727606082,https://www.openstreetmap.org/way/727606082,,63.4303989,10.3850939,,shelter,,591.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/727606082.
node/9382591617,https://www.openstreetmap.org/node/9382591617,,63.4068008,10.3786328,,shelter,,607.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/9382591617.
node/3276605714,https://www.openstreetmap.org/node/3276605714,Peisen og Veslestua,61.7007355,11.1964820,chalet,,,705.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/3276605714.
node/6800398112,https://www.openstreetmap.org/node/6800398112,Rena Fiskecamp,61.3079307,11.4480436,apartment,,,721.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/6800398112.
way/1459090692,https://www.openstreetmap.org/way/1459090692,,63.4333310,10.3979994,,shelter,yes,723.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1459090692.
way/1459090691,https://www.openstreetmap.org/way/1459090691,,63.4333339,10.3981347,,shelter,yes,725.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1459090691.
way/438476323,https://www.openstreetmap.org/way/438476323,,61.6960571,11.1979415,,shelter,hut,728.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/438476323.
way/1254323446,https://www.openstreetmap.org/way/1254323446,,63.4266673,10.3779501,,shelter,,755.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1254323446.
node/11373501344,https://www.openstreetmap.org/node/11373501344,Comfort Hotel Trondheim,63.4330281,10.4023490,hotel,,,755.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/11373501344.
node/956343622,https://www.openstreetmap.org/node/956343622,City Living Sentrum Hotel & Apartments,63.4337708,10.3968930,hotel,,,766.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/956343622.
node/868448580,https://www.openstreetmap.org/node/868448580,,63.3484998,10.4374051,,shelter,,776.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/868448580.
way/1388035409,https://www.openstreetmap.org/way/1388035409,,63.3993952,10.3735299,,shelter,roof,783.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1388035409.
way/1388035410,https://www.openstreetmap.org/way/1388035410,,63.3993820,10.3734518,,shelter,roof,786.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1388035410.
node/1667274373,https://www.openstreetmap.org/node/1667274373,Scandic Bakklandet,63.4321506,10.4065282,hotel,,,790.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/1667274373.
node/5653838148,https://www.openstreetmap.org/node/5653838148,Loftsbygningen,61.3018217,11.4535602,chalet,,,807.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/5653838148.
node/2957446755,https://www.openstreetmap.org/node/2957446755,Thon Hotel Nidaros,63.4339680,10.3997770,hotel,,,810.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/2957446755.
node/156719783,https://www.openstreetmap.org/node/156719783,Astoria,63.4341994,10.3969041,hotel,,,814.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/156719783.
way/1388035411,https://www.openstreetmap.org/way/1388035411,,63.3994356,10.3728771,,shelter,roof,814.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1388035411.
way/1388035412,https://www.openstreetmap.org/way/1388035412,,63.3994267,10.3728006,,shelter,roof,817.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1388035412.
node/3343684186,https://www.openstreetmap.org/node/3343684186,Spellmovollen,62.6268480,10.8482674,hostel,,,821.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/3343684186.
node/14079249742,https://www.openstreetmap.org/node/14079249742,,62.4087349,10.9162047,picnic_site,,,829.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/14079249742.
node/8309688069,https://www.openstreetmap.org/node/8309688069,Blinkerstuen,61.3012329,11.4538735,chalet,,,833.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/8309688069.
way/1459090694,https://www.openstreetmap.org/way/1459090694,,63.4324338,10.4073009,,shelter,yes,839.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1459090694.
node/956343591,https://www.openstreetmap.org/node/956343591,Chesterfield Hotel,63.4343610,10.3999152,hotel,,,854.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/956343591.
way/89485660,https://www.openstreetmap.org/way/89485660,Bakeriet,63.4340616,10.4027324,hotel,,hotel,867.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/89485660.
node/13009857691,https://www.openstreetmap.org/node/13009857691,Knirkenheimen,63.4343219,10.4020075,hotel,,,881.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/13009857691.
way/89482684,https://www.openstreetmap.org/way/89482684,Radisson Blu Royal Garden Hotel,63.4335993,10.4052815,hotel,,hotel,881.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/89482684.
way/504843104,https://www.openstreetmap.org/way/504843104,Solstad Pensjonat,63.2034403,10.3078045,guest_house,,house,893.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/504843104.
node/156719769,https://www.openstreetmap.org/node/156719769,Home Hotel Grand Olav,63.4341701,10.4036210,hotel,,,896.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/156719769.
node/4951143059,https://www.openstreetmap.org/node/4951143059,Singsaker Sommerhotell,63.4241200,10.4128540,hotel,,,900.9,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/4951143059.
node/9312886959,https://www.openstreetmap.org/node/9312886959,,63.4310611,10.3773874,,shelter,,934.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/9312886959.
way/1256367853,https://www.openstreetmap.org/way/1256367853,,63.3978592,10.3677196,,shelter,yes,994.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1256367853.
way/1374270939,https://www.openstreetmap.org/way/1374270939,,63.3941079,10.3671997,,shelter,yes,996.2,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1374270939.
way/315195450,https://www.openstreetmap.org/way/315195450,P-Hotels Brattøra,63.4358958,10.3955836,hotel,,hotel,1001.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/315195450.
node/7093860786,https://www.openstreetmap.org/node/7093860786,,63.4309475,10.3755851,picnic_site,,,1004.2,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/7093860786.
way/500278221,https://www.openstreetmap.org/way/500278221,,63.4360318,10.3987975,,shelter,yes,1026.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/500278221.
way/1273197052,https://www.openstreetmap.org/way/1273197052,,63.4358184,10.4013944,,shelter,roof,1030.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197052.
way/1273197042,https://www.openstreetmap.org/way/1273197042,,63.4359992,10.4006727,,shelter,roof,1040.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197042.
way/1273197044,https://www.openstreetmap.org/way/1273197044,,63.4358230,10.4028504,,shelter,roof,1052.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197044.
way/727606081,https://www.openstreetmap.org/way/727606081,,63.4301104,10.3735738,,shelter,roof,1053.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/727606081.
way/1273197043,https://www.openstreetmap.org/way/1273197043,,63.4358249,10.4029420,,shelter,roof,1054.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197043.
way/1273197041,https://www.openstreetmap.org/way/1273197041,,63.4360221,10.4020844,,shelter,roof,1061.4,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1273197041.
