osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
way/1284999658,https://www.openstreetmap.org/way/1284999658,,59.8952428,10.8061856,,shelter,yes,1766.1,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1284999658.
way/305170131,https://www.openstreetmap.org/way/305170131,,59.9108247,10.7358905,,shelter,roof,1790.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/305170131.
node/307505492,https://www.openstreetmap.org/node/307505492,Grand Hotel,59.9137334,10.7394776,hotel,,,1792.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/307505492.
node/5109960880,https://www.openstreetmap.org/node/5109960880,,59.2475299,11.2164184,,shelter,,1795.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/5109960880.
way/1202849567,https://www.openstreetmap.org/way/1202849567,Smedberg,59.8848607,10.8178066,,shelter,yes,1796.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1202849567.
way/235377900,https://www.openstreetmap.org/way/235377900,,59.2119118,11.1635616,picnic_site,,,1797.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/235377900.
way/106431696,https://www.openstreetmap.org/way/106431696,Tiern,59.8979654,10.7295737,wilderness_hut,,cabin,1800.3,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/106431696.
way/305170133,https://www.openstreetmap.org/way/305170133,,59.9109741,10.7356254,,shelter,roof,1810.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/305170133.
way/1202849566,https://www.openstreetmap.org/way/1202849566,Smedberg,59.8842782,10.8185109,,shelter,yes,1815.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1202849566.
node/1437766224,https://www.openstreetmap.org/node/1437766224,Hotell Bondeheimen,59.9147106,10.7403548,hotel,,,1824.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/1437766224.
node/9352298767,https://www.openstreetmap.org/node/9352298767,,59.4758887,10.6578968,picnic_site,,,1826.0,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/9352298767.
node/441543679,https://www.openstreetmap.org/node/441543679,Thon Hotel Cecil,59.9128370,10.7373750,hotel,,,1829.3,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/441543679.
way/1063412569,https://www.openstreetmap.org/way/1063412569,,59.7376453,10.7644129,,shelter,yes,1834.3,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1063412569.
node/1884426647,https://www.openstreetmap.org/node/1884426647,Scandic Victoria,59.9125960,10.7369480,hotel,,,1834.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/1884426647.
node/7536538209,https://www.openstreetmap.org/node/7536538209,,59.2655322,11.1013793,picnic_site,,,1845.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/7536538209.
node/2785848162,https://www.openstreetmap.org/node/2785848162,Karl Johan hotell,59.9140450,10.7386260,hotel,,,1851.1,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/2785848162.
node/6767271832,https://www.openstreetmap.org/node/6767271832,Hotel Verdandi,59.9124161,10.7362027,hotel,,,1859.6,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/6767271832.
node/1929813126,https://www.openstreetmap.org/node/1929813126,Hotel Bristol,59.9151620,10.7397120,hotel,,,1884.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/1929813126.
node/376571925,https://www.openstreetmap.org/node/376571925,Thon Hotel Rosenkrantz,59.9156730,10.7405000,hotel,parking,,1891.8,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/376571925.
node/3479182483,https://www.openstreetmap.org/node/3479182483,,59.2635533,11.1039346,,shelter,,1925.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/3479182483.
node/60753744,https://www.openstreetmap.org/node/60753744,MediInn Hotel Oslo,59.9170003,10.7420746,hotel,,,1939.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/60753744.
node/441543677,https://www.openstreetmap.org/node/441543677,Hotel Christiania Teater,59.9135420,10.7359174,hotel,,,1940.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/441543677.
node/8022275414,https://www.openstreetmap.org/node/8022275414,,59.9065637,10.8020795,picnic_site,,,1963.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/8022275414.
node/9219867890,https://www.openstreetmap.org/node/9219867890,,59.9007270,10.8052881,picnic_site,,,1982.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/9219867890.
